time_s,max_C,mean_C,center_C,surface_C
4380,2.54990381227808,2.069868061946192,2.54990381227808,1.193164704213734
4440,2.5498855289006954,2.0644834050400767,2.5498855289006954,1.1767268039019283
4500,2.5498643054217083,2.059114134265589,2.5498643054217083,1.160449419736092
4560,2.5498398695809423,2.0537614500862955,2.5498398695809423,1.1443448092383846
4620,2.5498116475397463,2.048419373052138,2.5498116475397463,1.1285730105592269
4680,2.549779472627223,2.043094113418733,2.549779472627223,1.112935661308664
4740,2.549742698619563,2.0377810576642927,2.549742698619563,1.097560344937601
4800,2.5497011018239157,2.032482141748347,2.5497011018239157,1.0822363431529576
4860,2.5496543685684867,2.0272007207288283,2.5496543685684867,1.0668249073546048
4920,2.549601371556502,2.021931099926724,2.549601371556502,1.0519146964976958
4980,2.5495426932950984,2.016683377728144,2.5495426932950984,1.0365705516817814
5040,2.549477363379993,2.011453966421056,2.549477363379993,1.021267218824892
5100,2.549404565502641,2.006241141106878,2.549404565502641,1.0063258121382934
5160,2.5493227659022417,2.001036405108425,2.5493227659022417,0.992408237174646
5220,2.549232650314717,1.9958477060192497,2.549232650314717,0.978166191720185
5280,2.549133785365429,1.990676411241598,2.549133785365429,0.963656909073042
5340,2.549024288980873,1.9855186488624816,2.549024288980873,0.9500922840260044
5400,2.548904934832377,1.9803776986143324,2.548904934832377,0.9359443411932566
5460,2.548772916006677,1.9752478724899796,2.548772916006677,0.9231843935252596
5520,2.548629404172672,1.97013410387717,2.548629404172672,1.239507923509197
5580,2.5484732579455307,1.9650336455349997,2.5484732579455307,1.2258808867244784
5640,2.548303823031297,1.9599498391925645,2.548303823031297,1.2122524006907114
5700,2.5481189116921024,1.9548755076552335,2.5481189116921024,1.1986627706545736
5760,2.5479198065999755,1.9498184459117036,2.5479198065999755,1.1851128661751624
5820,2.547705965633876,1.944776948215256,2.547705965633876,1.1715807951063626
5880,2.5474754617379896,1.939752414673326,2.5474754617379896,1.158076398664352
5940,2.547223497465269,1.934730560681224,2.547223497465269,1.1447236795797375
6000,2.5469531053751604,1.9297215070035327,2.5469531053751604,1.131589302736322
6060,2.5466643694557263,1.9247256424352128,2.5466643694557263,1.1185746998385808
6120,2.5463580453448804,1.919746772716368,2.5463580453448804,1.1055646257921123
6180,2.546026520178561,1.9147752570582457,2.546026520178561,1.092754583945814
6240,2.5456742349122177,1.909816621548285,2.5456742349122177,1.0801318641304798
6300,2.5452996622220616,1.9048714389673675,2.5452996622220616,1.067647966996857
6360,2.5449036515255004,1.8999400777654465,2.5449036515255004,1.055227177230793
6420,2.544485003473845,1.8950256522064208,2.544485003473845,1.0428957055894332
6480,2.5440431814543367,1.8901263356573583,2.5440431814543367,1.0306709115298451
6540,2.543568763571315,1.8852345125452197,2.543568763571315,1.0189508586710272
6600,2.5430718511388166,1.880357133680712,2.5430718511388166,1.0073774604415695
6660,2.5425504271813586,1.8754975194809576,2.5425504271813586,0.9958965806961256
6720,2.5420003739270824,1.870651617518671,2.5420003739270824,0.984696202868227
6780,2.5414189624777377,1.865816512265666,2.5414189624777377,0.9739283965584448
6840,2.540813017568013,1.8609988525103625,2.540813017568013,0.9632491547610684
6900,2.540169302648587,1.8561897285607372,2.540169302648587,0.9532558042696372
6960,2.5394961111008514,1.851393604109361,2.5394961111008514,0.9435503175305694
7020,2.538792249100525,1.846610446727891,2.538792249100525,0.9340854503020568
7080,2.53806071395172,1.841844701034592,2.53806071395172,0.9247347981735972
7140,2.5372944921211067,1.8370933502029103,2.5372944921211067,0.9158953791142388
7200,2.536496428742564,1.8323549244866408,2.536496428742564,0.9073675278650426
7260,2.535664443962553,1.8276310806309548,2.535664443962553,0.8991929318206601
7320,2.534808364441188,1.8229282175199848,2.534808364441188,0.8907155849458334
7380,2.5339135444069147,1.8182411329643653,2.5339135444069147,0.8828505280517667
7440,2.532991485756801,1.813572860219801,2.532991485756801,0.8748178778710256
7500,2.532027403100665,1.8089181732036212,2.532027403100665,0.8675146267462901
7560,2.5310318149782383,1.8042797249848128,2.5310318149782383,0.8601441255410625
7620,2.530005191731184,1.7996583471380243,2.530005191731184,0.8527301361750531
7680,2.528944657466715,1.7950557507752811,2.528944657466715,0.8455116047122129
7740,2.527839118588349,1.7904643451477729,2.527839118588349,0.8390437100689064
7800,2.526706808209184,1.7858902638591494,2.526706808209184,0.8320161817748739
7860,2.525522325866685,1.7813254017695996,2.525522325866685,0.8261579661407141
7920,2.524309190406718,1.776777037391106,2.524309190406718,0.8196534890875562
7980,2.523065324118305,1.7722462290439955,2.523065324118305,0.8129743857607239
8040,2.521779477846426,1.767729333844941,2.521779477846426,0.8068569772164735
8100,2.5204712377629965,1.7632355149906715,2.5204712377629965,0.7999654759942038
8160,2.5191031824710777,1.7587482356329454,2.5191031824710777,0.7947900916349498
8220,2.51771048237366,1.7542785142453805,2.51771048237366,0.7884378158445012
8280,2.5162730434999387,1.7498224878098962,2.5162730434999387,0.7828123489572983
8340,2.514817889798362,1.745387259125471,2.514817889798362,0.7759088746196502
8400,2.513315170246908,1.740966453999089,2.513315170246908,0.7702458568841127
8460,2.5117756268879337,1.7365598921607783,2.5117756268879337,1.0466355518589092
8520,2.510185992637259,1.732162867451388,2.510185992637259,1.040375047307705
8580,2.508570189571501,1.7277821991619264,2.508570189571501,1.0341652303790576
8640,2.5069205737495737,1.7234192665719243,2.5069205737495737,1.0279456630237898
8700,2.505240755256994,1.719072667943172,2.505240755256994,1.0217043564091493
8760,2.5035224151997006,1.7147416878904351,2.5035224151997006,1.0154356705563157
8820,2.5017613364921334,1.7104212895962565,2.5017613364921334,1.0091542504919813
8880,2.4999662712098614,1.706117562503724,2.4999662712098614,1.0028588034075745
8940,2.498148975327416,1.701831479562281,2.498148975327416,0.9965126131987644
9000,2.49626388506195,1.6975522046649991,2.49626388506195,0.990145319060028
9060,2.4943393095456523,1.6932846188933013,2.4943393095456523,0.983856767495584
9120,2.4924054136853337,1.6890363527453278,2.4924054136853337,0.9775946446196006
9180,2.490420347403007,1.6847973487400634,2.490420347403007,0.9713389282198326
9240,2.4884159060866056,1.6805767491741403,2.4884159060866056,0.9651011287179608
9300,2.4863543139168227,1.6763663210181012,2.4863543139168227,0.958908603010439
9360,2.4842719540431126,1.6721699712652822,2.4842719540431126,0.9527470080768212
9420,2.4821391960152392,1.6679842687427515,2.4821391960152392,0.946633544430602
9480,2.479968110658313,1.6638097764648536,2.479968110658313,0.9405888822312464
9540,2.4777597554211117,1.6596464209269504,2.4777597554211117,0.9345902197057996
9600,2.4755435303838884,1.6555031579051558,2.4755435303838884,0.9285615197706122
9660,2.4732586878608247,1.6513663492527726,2.4732586878608247,0.9225855950492576
9720,2.470968237838313,1.6472448704901903,2.470968237838313,0.916609898000763
9780,2.468652018654302,1.6431418393958783,2.468652018654302,0.9105823586382796
9840,2.466279386777156,1.6390475501900017,2.466279386777156,0.9046095076372224
9900,2.463880975505268,1.6349647354257222,2.463880975505268,0.8986783376949593
9960,2.4614280257628933,1.6308916865093392,2.4614280257628933,0.892824224466537
10020,2.4589422194792645,1.6268271858779355,2.4589422194792645,0.8870311165400957
10080,2.456445722673047,1.6227810268083502,2.456445722673047,0.8811994160852451
10140,2.453886371001061,1.618740958029376,2.453886371001061,0.8754275982991994
10200,2.4513255378027115,1.614717194951662,2.4513255378027115,0.8696076659170902
10260,2.4487214950933334,1.610702915050435,2.4487214950933334,0.8637824941775432
10320,2.446097933717356,1.6067050873988893,2.446097933717356,0.8579306091651697
10380,2.443408821040708,1.602710906179066,2.443408821040708,0.8521916628740286
10440,2.4407263369197025,1.5987341950197844,2.4407263369197025,0.8463785497420426
10500,2.4380188045921503,1.5947715176040351,2.4380188045921503,0.8404791873333765
10560,2.435260478173214,1.59081989815838,2.435260478173214,0.8346568695319507
10620,2.4324422850736576,1.5868721305391815,2.4324422850736576,0.8290120293744615
10680,2.4295981826913025,1.5829361327491769,2.4295981826913025,0.8234115890354534
10740,2.4267309389784035,1.5790104656172106,2.4267309389784035,0.8177740534396526
10800,2.4238256349831966,1.5750922652816954,2.4238256349831966,0.8121409778143424
10860,2.420889804635257,1.571183894522627,2.420889804635257,0.8064854094214058
10920,2.417944526441336,1.5672891787377106,2.417944526441336,0.8006920408944405
10980,2.4149809040526997,1.56340931020924,2.4149809040526997,0.7947783897710338
11040,2.411962753680072,1.55953742333169,2.411962753680072,0.7889749707952575
11100,2.408921543007317,1.5556742274377142,2.408921543007317,0.7831559052076439
11160,2.405867780232753,1.551825460309208,2.405867780232753,0.7772256639678641
11220,2.4028016014201103,1.5479879845788476,2.4028016014201103,0.7711603657100188
11280,2.3996698283471343,1.5441584239915012,2.3996698283471343,0.7653263892170625
11340,2.396538069516979,1.5403420731491997,2.396538069516979,0.7593722163060441
11400,2.3933390144400657,1.5365299584738583,2.3933390144400657,0.7536570213896937
11460,2.3901534804731948,1.5327317016498283,2.3901534804731948,0.747690198381661
11520,2.386948002889109,1.5289459604301925,2.386948002889109,0.7416351049253518
11580,2.383673082460124,1.525162324354416,2.383673082460124,0.7359262117151996
11640,2.38041251253526,1.521393100640397,2.38041251253526,0.7299359830795216
11700,2.377124325374484,1.517634356395963,2.377124325374484,0.723958768899582
11760,2.373784475075056,1.513883167061384,2.373784475075056,0.7182638675699219
11820,2.3704017216682867,1.5101385066698756,2.3704017216682867,0.712773762501478
11880,2.367035860080581,1.506407216807503,2.367035860080581,0.7068756560450079
11940,2.363638032575064,1.5026861937230307,2.363638032575064,0.7010921775973482
12000,2.3601858621606,1.498968539384675,2.3601858621606,0.6956499417431034
12060,2.356696639463053,1.4952586541549706,2.356696639463053,0.6903797209503149
12120,2.353213655815094,1.4915588387432883,2.353213655815094,0.6847339060066632
12180,2.349730135337477,1.487872211469149,2.349730135337477,0.6789052443011241
12240,2.346232099227469,1.484198709557697,2.346232099227469,0.6731270915013071
12300,2.3426974530100058,1.4805346892667333,2.3426974530100058,0.6676820087154052
12360,2.3391470174893967,1.4768798091898705,2.3391470174893967,0.6622050345333479
12420,2.335538506373256,1.4732282759699074,2.335538506373256,0.6572775259041779
12480,2.331945450445397,1.4695910092379978,2.331945450445397,0.6518241466237322
12540,2.328305671323721,1.4659589185809152,2.328305671323721,0.646873927342102
12600,2.324632392796726,1.4623361771232473,2.324632392796726,0.6421539423559149
12660,2.320946306787768,1.4587218547686338,2.320946306787768,0.6372668973410411
12720,2.317266328989941,1.455118158330594,2.317266328989941,0.631984703153718
12780,2.313525384545471,1.451519293786528,2.313525384545471,0.6275731033078703
12840,2.309771164183618,1.4479291163352537,2.309771164183618,0.6228855732449657
12900,2.30599644653645,1.4443495795006125,2.30599644653645,0.6182831403912451
12960,2.3022454067347136,1.4407821790868591,2.3022454067347136,0.6128952465682458
13020,2.298477015350909,1.4372266476358015,2.298477015350909,0.6079085560336499
13080,2.294634370110068,1.4336738937337643,2.294634370110068,0.6040966291444241
13140,2.2908117185895245,1.4301324858503328,2.2908117185895245,0.837204705401796
13200,2.2869790200734506,1.4266002846332482,2.2869790200734506,0.832557272079078
13260,2.283116308934856,1.4230785959910888,2.283116308934856,0.8279397212933542
13320,2.279224743676444,1.419562215646756,2.279224743676444,0.8233675858676373
13380,2.27529580083575,1.4160524324611865,2.27529580083575,0.818855224819755
13440,2.271399472782372,1.412556120315427,2.271399472782372,0.8143751940049773
13500,2.267441502408554,1.4090644047858596,2.267441502408554,0.8099175073731625
13560,2.2635338287321543,1.40558863831209,2.2635338287321543,0.8054834495643717
13620,2.259572868159158,1.4021170430041408,2.259572868159158,0.8010496380781549
13680,2.2555917406331827,1.3986543275904753,2.2555917406331827,0.7966499895433314
13740,2.251635246869921,1.3952041167655465,2.251635246869921,0.7922640385274625
13800,2.247662610329549,1.3917642278231357,2.247662610329549,0.7878752475496331
13860,2.243655927137475,1.3883305770157732,2.243655927137475,0.7835101399796432
13920,2.239595347915228,1.3849008668357357,2.239595347915228,0.779207441999821
13980,2.235549389110376,1.381481373548033,2.235549389110376,0.774952207641765
14040,2.231465369375046,1.3780677267285422,2.231465369375046,0.7707349455667779
14100,2.2273786497782657,1.3746628369664968,2.2273786497782657,0.766550829758125
14160,2.2233050793670466,1.371269455078949,2.2233050793670466,0.7623583945390368
14220,2.2191958083068606,1.3678827587104978,2.2191958083068606,0.7581712984087876
14280,2.2151327661099787,1.364509617840551,2.2151327661099787,0.7539561244940808
14340,2.2110516325684704,1.3611463857067312,2.2110516325684704,0.7497075609978866
14400,2.206904812163244,1.3577862018760332,2.206904812163244,0.745504731597035
14460,2.2027724804197697,1.354436313437679,2.2027724804197697,0.741337677776405
14520,2.198629579665345,1.3510949118206228,2.198629579665345,0.7371816252972009
14580,2.194476351477954,1.3477618741184254,2.194476351477954,0.7330371054241985
14640,2.190313038004615,1.3444371398305826,2.190313038004615,0.7288983612796424
14700,2.1861398820147517,1.341120662803183,2.1861398820147517,0.7247727645919934
14760,2.1819571269514384,1.3378124024883151,2.1819571269514384,0.7206641708910542
14820,2.1777650169804312,1.334512321649845,2.1777650169804312,0.7165726670953341
14880,2.173563797037028,1.3312203856070413,2.173563797037028,0.7124907632760816
14940,2.1693537128706986,1.3279365619383636,2.1693537128706986,0.7084291061572145
15000,2.165135011087507,1.3246608203477774,2.165135011087507,0.7043887094801639
15060,2.160907939190313,1.3213931325946875,2.160907939190313,0.7003650158561869
15120,2.156672745616749,1.318133472451396,2.156672745616749,0.6963596016426179
15180,2.152429679774968,1.314881815676633,2.152429679774968,0.6923784885387604
15240,2.1481789920771783,1.311638139994498,2.1481789920771783,0.6884224771935533
15300,2.143920933970956,1.308402425077782,2.143920933970956,0.6844824974562688
15360,2.1396557579683093,1.3051746525335624,2.1396557579683093,0.680569834682439
15420,2.135383717672532,1.301954805890122,2.135383717672532,0.6766854671156544
15480,2.131105067802792,1.298742870584647,2.131105067802792,0.6728247300962039
15540,2.1268200642164783,1.2955388339511138,2.1268200642164783,0.6689896628816586
15600,2.122528963929318,1.2923426852092617,2.122528963929318,0.6651858741442678
15660,2.118232025133209,1.2891544154528825,2.118232025133209,0.6614133901488671
15720,2.1139295072118265,1.285974017636383,2.1139295072118265,0.6576650469500556
15780,2.1096216707539743,1.2828014865647388,2.1096216707539743,0.6539509459325411
15840,2.1053087775647144,1.279636818880887,2.1053087775647144,0.6502720369787158
15900,2.100991090674252,1.2764800130526608,2.100991090674252,0.6466232346089531
15960,2.096668874344654,1.273331069360679,2.096668874344654,0.6430079190345265
16020,2.092342394074322,1.2701899898849784,2.092342394074322,0.6394307299150962
16080,2.0880119166003426,1.2670567784915276,2.0880119166003426,0.6358916674929025
16140,2.083677709898661,1.2639314408183489,2.083677709898661,0.632384229331075
16200,2.079340043182125,1.2608139842612351,2.079340043182125,0.6289178353388662
16260,2.074999194713353,1.2577044210262365,2.074999194713353,0.6254961277133575
16320,2.070655445235916,1.2546027656618737,2.070655445235916,0.6221161442742157
16380,2.06630906682902,1.2515090306670693,2.06630906682902,0.6187751628550126
16440,2.0619603228557684,1.248423226280602,2.0619603228557684,0.6154752698550804
16500,2.0576094679183834,1.2453453603503335,2.0576094679183834,0.6122139686287993
16560,2.0532567478201984,1.2422754382416246,2.0532567478201984,0.6089827369610535
16620,2.0489023995341067,1.239213462769545,2.0489023995341067,0.6057829230982281
16680,2.044546651177209,1.2361594341472966,2.044546651177209,0.6026144572500107
16740,2.0401897219914003,1.2331133499464733,2.0401897219914003,0.5994749297535026
16800,2.0358318223295693,1.2300752050663928,2.0358318223295693,0.5963551540197585
16860,2.0314731536471937,1.2270449917105994,2.0314731536471937,0.5932582936424937
16920,2.0271139084989853,1.2240226993691852,2.0271139084989853,0.5901833111291868
16980,2.022754270540333,1.2210083148059128,2.022754270540333,0.5871278653067521
17040,2.0183944145332497,1.2180018220493525,2.0183944145332497,0.5840824393718175
17100,2.014034506356542,1.215003202387707,2.014034506356542,0.581051105165986
17160,2.0096747030198974,1.212012434365341,2.0096747030198974,0.5780323872333303
17220,2.0053151526816158,1.2090294937835604,2.0053151526816158,0.5750240017642029
17280,2.000955994669725,1.2060543537023043,2.000955994669725,0.5720157318602663
17340,1.9965973595061672,1.2030869844439418,1.9965973595061672,0.5690130662650041
17400,1.9922393689337832,1.2001273535986186,1.9922393689337832,0.5660139232961051
17460,1.9878821359458392,1.1971754260309144,1.9878821359458392,0.5630146708504246
17520,1.983525764817826,1.1942311638876062,1.983525764817826,0.5600074581684421
17580,1.9791703511412289,1.1912945266063546,1.9791703511412289,0.5569970156554727
17640,1.9748159818590536,1.188365470925149,1.9748159818590536,0.5539811380310069
17700,1.9704627353028163,1.1854439508923529,1.9704627353028163,0.5509529553703674
17760,1.96611068123075,1.182529917877219,1.96611068123075,0.5479106858078363
17820,1.9617598808670056,1.1796233205805295,1.9617598808670056,0.5448562987271668
17880,1.957410386941553,1.1767241050462054,1.957410386941553,0.5417866162105139
17940,1.953062243730593,1.1738322146721063,1.953062243730593,0.5386919596521561
18000,1.9487154870972148,1.1709475902211723,1.9487154870972148,0.535578531597519
18060,1.944370148219759,1.168070171178072,1.944370148219759,0.532445455450358
18120,1.9400262619404012,1.1651998988452128,1.9400262619404012,0.5292852736155746
18180,1.9356838672643772,1.1623367166882643,1.9356838672643772,0.5261085414795291
18240,1.9313430073907445,1.1594805704563522,1.9313430073907445,0.522918154543889
18300,1.9270037297415663,1.1566314082684883,1.9270037297415663,0.519705925712013
18360,1.9226660859895452,1.1537891806779306,1.9226660859895452,0.5164833332490175
18420,1.9183301320840205,1.1509538407222928,1.9183301320840205,0.5132518282222847
18480,1.913995928275358,1.148125343963111,1.913995928275358,0.5100043835221894
18540,1.909663539137652,1.14530364851736,1.909663539137652,0.5067531488977243
18600,1.90533303358974,1.1424887150826255,1.90533303358974,0.5034954775595107
18660,1.901004484914476,1.1396805069571454,1.901004484914476,0.5002305556012688
18720,1.896677970776233,1.1368789900556102,1.896677970776233,0.4969676756331625
18780,1.8923535732365984,1.134084132921405,1.8923535732365984,0.4936995254530777
18840,1.888031378768214,1.131295906735813,1.888031378768214,0.4904340501155539
18900,1.883711478266722,1.1285142853245842,1.883711478266722,0.4871744511787195
18960,1.8793939670607784,1.1257392451622048,1.8793939670607784,0.4839136259469194
19020,1.875078944920076,1.12297076537412,1.875078944920076,0.4806644395317259
19080,1.8707665160613425,1.120208827737124,1.8707665160613425,0.4774210041793349
19140,1.866456789152257,1.117453416677921,1.866456789152257,0.4741875489815227
19200,1.8621498773132343,1.114704519270811,1.8621498773132343,0.4709710433949552
19260,1.857845898117028,1.111962125232856,1.857845898117028,0.4677606088993194
19320,1.8535449735860967,1.1092262269195474,1.8535449735860967,0.4645713777585586
19380,1.8492472301876817,1.1064968193155675,1.8492472301876817,0.4613988319477192
19440,1.8449527988265253,1.1037739000296407,1.8449527988265253,0.4582437978731869
19500,1.8406618148351952,1.1010574692838924,1.8406618148351952,0.4551157048190518
19560,1.836374417961932,1.0983475299039944,1.836374417961932,0.4520107516233234
19620,1.832090752355973,1.09564408730791,1.832090752355973,0.6471114367620083
19680,1.8278109665502889,1.0929471494935878,1.8278109665502889,0.6441013905894931
19740,1.8235352134416616,1.090256727025622,1.8235352134416616,0.6411220451078227
19800,1.8192636502680528,1.0875728330208907,1.8192636502680528,0.6381748545105309
19860,1.814996399841362,1.0848954696587376,1.814996399841362,0.6352445447813483
19920,1.8107335476495312,1.0822246265159554,1.8107335476495312,0.6323251241715903
19980,1.8064751792053644,1.0795602930508337,1.8064751792053644,0.6294189075438319
20040,1.8022213800561864,1.0769024588915377,1.8022213800561864,0.6265261845434397
20100,1.797972235793072,1.074251113976319,1.797972235793072,0.6236472498120954
20160,1.793727832059652,1.07160624863589,1.793727832059652,0.6207798524917084
20220,1.789488254560474,1.0689678536468068,1.789488254560474,0.6179213768479151
20280,1.785253589068942,1.066335920266979,1.785253589068942,0.6150776032609596
20340,1.7810239214347858,1.063710440262983,1.7810239214347858,0.6122488268583239
20400,1.7767993375910849,1.0610914059272591,1.7767993375910849,0.6094353408493779
20460,1.7725799235608206,1.0584788100917204,1.7725799235608206,0.6066374364336622
20520,1.7683657654629656,1.0558726461381018,1.7683657654629656,0.6038479411332642
20580,1.7641569495180818,1.053272908004252,1.7641569495180818,0.6010742034434193
20640,1.7599535620534317,1.0506795901891428,1.7599535620534317,0.5983169469802847
20700,1.7557556895075852,1.0480926877559524,1.7557556895075852,0.5955764569300364
20760,1.7515634184345348,1.045512196333787,1.7515634184345348,0.592853016574851
20820,1.7473768355072852,1.0429381121184225,1.7473768355072852,0.590142383224325
20880,1.7431960275209384,1.0403704318716065,1.7431960275209384,0.587446191899453
20940,1.7390210813952434,1.0378091529203857,1.7390210813952434,0.5847679371956737
21000,1.734852084176624,1.03525427315525,1.734852084176624,0.5821078972005351
21060,1.7306891230396877,1.0327057910278536,1.7306891230396877,0.5794663482846882
21120,1.7265322852881946,1.0301637055482595,1.7265322852881946,0.5768421477603976
21180,1.722381658355505,1.0276280162817617,1.722381658355505,0.5742309338226435
21240,1.7182373298044915,1.0250987233453408,1.7182373298044915,0.5716390884932304
21300,1.7140993873269417,1.0225758274037913,1.7140993873269417,0.5690668836007298
21360,1.7099679187424257,1.0200593296655571,1.7099679187424257,0.5665145893660317
21420,1.7058430119966586,1.017549231878305,1.7058430119966586,0.563982474414373
21480,1.7017247551593508,1.0150455363241966,1.7017247551593508,0.5614658145584682
21540,1.697613236421582,1.0125482458149866,1.697613236421582,0.5589677378329216
21600,1.693508544092646,1.0100573636873251,1.693508544092646,0.5564907083621377
21660,1.6894107731130903,1.0075728959992534,1.6894107731130903,0.5540368332942613
21720,1.685320021789489,1.0050948505384607,1.685320021789489,0.5516072978901064
21780,1.6812363836590416,1.002623234090395,1.6812363836590416,0.5492008979451675
21840,1.6771599475207244,1.0001580523206075,1.6771599475207244,0.5468099732842496
21900,1.6730907974676674,0.9976993097044976,1.6730907974676674,0.5444401396995034
21960,1.66902901292066,0.995247009479338,1.66902901292066,0.5420903001865072
22020,1.664974668662739,0.9928011536094336,1.664974668662739,0.5397593668743687
22080,1.660927834874732,0.9903617427600228,1.660927834874732,0.5374462608489037
22140,1.6568885771717663,0.9879287762774724,1.6568885771717663,0.5351495482426999
22200,1.6528569566405868,0.9855022521742074,1.6528569566405868,0.5328624989029269
22260,1.6488330298776732,0.9830821671173712,1.6488330298776732,0.5305901288904035
22320,1.6448168490280244,0.9806685164205716,1.6448168490280244,0.5283313862490445
